representation,trial_index,c_value,class_weight,repeat_index,fold_index,macro_auroc,balanced_accuracy,composite_score
prism2,5,0.01,balanced,1,4,0.8636190078037904,0.4333333333333334,0.6484761705685619
prism2,5,0.01,balanced,2,0,0.9214213828499542,0.5880952380952381,0.7547583104725961
prism2,5,0.01,balanced,2,1,0.8784087108543629,0.5023809523809524,0.6903948316176576
prism2,5,0.01,balanced,2,2,0.9013716537086102,0.6238095238095239,0.762590588759067
prism2,5,0.01,balanced,2,3,0.8039069264069264,0.36904761904761907,0.5864772727272727
prism2,5,0.01,balanced,2,4,0.8515890631108022,0.3904761904761905,0.6210326267934964
prism2,6,0.1,none,0,0,0.7409919974205689,0.24285714285714285,0.4919245701388559
prism2,6,0.1,none,0,1,0.8609576836207271,0.5166666666666667,0.6888121751436969
prism2,6,0.1,none,0,2,0.859328588078588,0.4333333333333333,0.6463309607059606
prism2,6,0.1,none,0,3,0.747047952047952,0.35714285714285715,0.5520954045954046
prism2,6,0.1,none,0,4,0.8820660317942927,0.5166666666666667,0.6993663492304797
prism2,6,0.1,none,1,0,0.8433703333703334,0.45204081632653065,0.647705574848432
prism2,6,0.1,none,1,1,0.851195760760978,0.49761904761904757,0.6744074041900128
prism2,6,0.1,none,1,2,0.8555393881480837,0.6047619047619047,0.7301506464549943
prism2,6,0.1,none,1,3,0.8431568431568432,0.40476190476190477,0.6239593739593741
prism2,6,0.1,none,1,4,0.8419147157190636,0.4333333333333334,0.6376240245261985
prism2,6,0.1,none,2,0,0.8964196649910935,0.567687074829932,0.7320533699105127
prism2,6,0.1,none,2,1,0.8660005574136009,0.5261904761904762,0.6960955168020386
prism2,6,0.1,none,2,2,0.9006519567389134,0.6476190476190476,0.7741355021789805
prism2,6,0.1,none,2,3,0.7771482683982683,0.4166666666666667,0.5969074675324675
prism2,6,0.1,none,2,4,0.8390798875038007,0.4428571428571429,0.6409685151804718
prism2,7,0.1,balanced,0,0,0.7434462098747814,0.24285714285714285,0.49315167636596213
prism2,7,0.1,balanced,0,1,0.8640218658153441,0.5166666666666667,0.6903442662410054
prism2,7,0.1,balanced,0,2,0.8681530969030969,0.40952380952380957,0.6388384532134532
prism2,7,0.1,balanced,0,3,0.7417411754911755,0.35714285714285715,0.5494420163170163
prism2,7,0.1,balanced,0,4,0.8889397377984335,0.4928571428571429,0.6908984403277882
prism2,7,0.1,balanced,1,0,0.8455379276807847,0.45204081632653065,0.6487893720036577
prism2,7,0.1,balanced,1,1,0.8536802328106675,0.49761904761904757,0.6756496402148575
prism2,7,0.1,balanced,1,2,0.8525523751610707,0.5571428571428572,0.7048476161519639
prism2,7,0.1,balanced,1,3,0.8409815184815185,0.40476190476190477,0.6228717116217116
prism2,7,0.1,balanced,1,4,0.8445699952221692,0.4404761904761905,0.6425230928491799
prism2,7,0.1,balanced,2,0,0.8992768078482365,0.567687074829932,0.7334819413390843
prism2,7,0.1,balanced,2,1,0.8621910336040771,0.5261904761904762,0.6941907548972767
prism2,7,0.1,balanced,2,2,0.8972452185495665,0.6476190476190476,0.7724321330843071
prism2,7,0.1,balanced,2,3,0.7796158008658007,0.4166666666666667,0.5981412337662337
prism2,7,0.1,balanced,2,4,0.83883402829055,0.4428571428571429,0.6408455855738464
prism2,8,1.0,none,0,0,0.7382328518042804,0.24285714285714285,0.49054499733071166
prism2,8,1.0,none,0,1,0.8474620307229002,0.5166666666666667,0.6820643486947835
prism2,8,1.0,none,0,2,0.8537712287712287,0.40952380952380957,0.6316475191475192
prism2,8,1.0,none,0,3,0.7069205794205794,0.35714285714285715,0.5320317182817182
prism2,8,1.0,none,0,4,0.8755000977283586,0.5166666666666667,0.6960833821975126
prism2,8,1.0,none,1,0,0.8390598819170246,0.41632653061224495,0.6276932062646348
prism2,8,1.0,none,1,1,0.8330859358033271,0.49761904761904757,0.6653524917111874
prism2,8,1.0,none,1,2,0.8430193900302596,0.6404761904761905,0.741747790253225
prism2,8,1.0,none,1,3,0.8332072094572094,0.4523809523809524,0.6427940809190809
prism2,8,1.0,none,1,4,0.8337068004459309,0.36904761904761907,0.601377209746775
prism2,8,1.0,none,2,0,0.8822072107786394,0.567687074829932,0.7249471428042857
prism2,8,1.0,none,2,1,0.8598604475234911,0.5619047619047619,0.7108826047141266
prism2,8,1.0,none,2,2,0.8963563791281183,0.6833333333333333,0.7898448562307259
prism2,8,1.0,none,2,3,0.7647852147852149,0.4166666666666667,0.5907259407259408
prism2,8,1.0,none,2,4,0.83064303450173,0.41428571428571426,0.6224643743937222
prism2,9,1.0,balanced,0,0,0.7356138041852328,0.24285714285714285,0.48923547352118785
prism2,9,1.0,balanced,0,1,0.8534144116752812,0.5166666666666667,0.685040539170974
prism2,9,1.0,balanced,0,2,0.8556820896494809,0.40952380952380957,0.6326029495866452
prism2,9,1.0,balanced,0,3,0.7011971361971362,0.35714285714285715,0.5291699966699966
prism2,9,1.0,balanced,0,4,0.8813943484052179,0.4928571428571429,0.6871257456311803
prism2,9,1.0,balanced,1,0,0.836941761941762,0.45204081632653065,0.6444912891341463
prism2,9,1.0,balanced,1,1,0.8361531584357672,0.49761904761904757,0.6668861030274074
prism2,9,1.0,balanced,1,2,0.8438449593884377,0.5571428571428572,0.7004939082656474
prism2,9,1.0,balanced,1,3,0.826713702963703,0.4523809523809524,0.6395473276723277
prism2,9,1.0,balanced,1,4,0.836208193979933,0.36904761904761907,0.6026279065137761
prism2,9,1.0,balanced,2,0,0.8833976869691156,0.567687074829932,0.7255423808995238
prism2,9,1.0,balanced,2,1,0.8579556856187291,0.5619047619047619,0.7099302237617455
prism2,9,1.0,balanced,2,2,0.8950343678061069,0.6833333333333333,0.7891838505697202
prism2,9,1.0,balanced,2,3,0.768095238095238,0.4166666666666667,0.5923809523809523
prism2,9,1.0,balanced,2,4,0.8321311297398255,0.45,0.6410655648699127
prism2,10,10.0,none,0,0,0.7365010650724937,0.2714285714285714,0.5039648182505325
prism2,10,10.0,none,0,1,0.8421444316553012,0.5166666666666667,0.679405549160984
prism2,10,10.0,none,0,2,0.844270313020313,0.40952380952380957,0.6268970612720612
prism2,10,10.0,none,0,3,0.6949741924741926,0.33333333333333337,0.5141537629037629
prism2,10,10.0,none,0,4,0.8806208103490711,0.48095238095238096,0.6807865956507261
prism2,10,10.0,none,1,0,0.8367274524417381,0.41632653061224495,0.6265269915269915
prism2,10,10.0,none,1,1,0.8133202485919877,0.49761904761904757,0.6554696481055177
prism2,10,10.0,none,1,2,0.8338953075909599,0.6404761904761905,0.7371857490335751
prism2,10,10.0,none,1,3,0.8283154345654345,0.4285714285714285,0.6284434315684315
prism2,10,10.0,none,1,4,0.8320478977544195,0.36904761904761907,0.6005477584010193
prism2,10,10.0,none,2,0,0.8751376137090423,0.567687074829932,0.7214123442694871
prism2,10,10.0,none,2,1,0.8498458425632339,0.5619047619047619,0.7058753022339979
prism2,10,10.0,none,2,2,0.8889801321866538,0.6833333333333333,0.7861567327599936
prism2,10,10.0,none,2,3,0.7480710955710955,0.4166666666666667,0.5823688811188811
prism2,10,10.0,none,2,4,0.8274960365721235,0.45,0.6387480182860618
prism2,11,10.0,balanced,0,0,0.7407135192849478,0.2714285714285714,0.5060710453567596
prism2,11,10.0,balanced,0,1,0.8421444316553012,0.5166666666666667,0.679405549160984
prism2,11,10.0,balanced,0,2,0.8501875841549753,0.40952380952380957,0.6298556968393925
prism2,11,10.0,balanced,0,3,0.7035185647685649,0.35714285714285715,0.530330710955711
prism2,11,10.0,balanced,0,4,0.8833680630963239,0.4571428571428572,0.6702554601195905
prism2,11,10.0,balanced,1,0,0.8385589542732399,0.41632653061224495,0.6274427424427425
prism2,11,10.0,balanced,1,1,0.8262312687312686,0.49761904761904757,0.6619251581751581
prism2,11,10.0,balanced,1,2,0.8313249612706135,0.6047619047619047,0.7180434330162591
prism2,11,10.0,balanced,1,3,0.8166071428571428,0.4285714285714285,0.6225892857142856
prism2,11,10.0,balanced,1,4,0.829071707278229,0.36904761904761907,0.599059663162924
prism2,11,10.0,balanced,2,0,0.8760899946614232,0.5319727891156463,0.7040313918885348
prism2,11,10.0,balanced,2,1,0.843705732673124,0.5619047619047619,0.702805247288943
prism2,11,10.0,balanced,2,2,0.8921271301162605,0.6833333333333333,0.787730231724797
prism2,11,10.0,balanced,2,3,0.7480511155511156,0.45238095238095244,0.6002160339660341
prism2,11,10.0,balanced,2,4,0.8302263678350635,0.45,0.6401131839175318
